,text,label
61,They have to be checked with scanning devices which is plugged to the car system and analysed.,1
62,Air Conditioning,1
63,Overheating is a major cause of the breakdownespecially in summer.,1
64,Always check your coolant level to avoid overheating or have your mechanic check the system.The coolant should also have enough anti-freeze.,1
65,Wheel Replacement,1
66,Punctures are known to occur even at the lowest speed and even the newest models of car are not immune to it.,1
67,Checking your tyre s condition is important as uneven wear and tear can mean they are incorrectly aligned.Bulges and cracks mean that you have to change the wheels.,1
68,Most people forget to refueland others only notice the red light flashing when it is too late.,1
69,The other is fuelling the car with the wrong fuel type.,1
70,Putting petrol in a diesel car for instanceis a serious mistake that can cause havoc and lead to extensive engine damage.,1
71,The moment you see you have fuelled with wrong fueldo not start the engine.,1
72,To avoid the mistakes maintain a sticker around the vehicle so that the person should know the fuel type to be fuelled.,1
73,8. Stay with your vehicle If you ve called for roadside assistance you ll want to be there when the tow truck arrives.,1
74,9. Keep an eye out for uniformed police officers All highways and major roads are patrolled regularly. ,1
75,It s only a matter of time before an official comes to your location to provide assistance.,1
76,10. Above all use common sense No two breakdowns are the same location time of day the problem ,1
77,and other factors make each incident unique. If you are familiar with the area and can find help within a short walk.,1
78,In Asheville I went out to the car one morning and it wouldn t start. After a few minutes of diagnostic workBrian determined that the starter was dead.,1
79,It was Easter Sundaydriving back home through a country road near midnight with my parents and we start to smell smoke. Assuming its from outside we do not think much of it and continue.,1
80,About a minute later my dad spots flames coming out of the air conditioning vents veers onto the side of the road and we bail out as fast as possible.seconds after that and the whole car is ablaze.,1
81,My dad had warned me about bumps. I was out on a date and went over a railroad track to fast the engine jumped the fan hit the hood and the clutch pedal slapped to the floor. ,1
82,I did not latch the hood of my car properly after replacing the wiper fluid at home so when I hit +65mph on the highway the hood flipped up and slammed into the windshield shattering it and bowing both the metal hood and glass windshield into the car.,1
83,On the way back we got stuck in a little pig town because the alternator belt came off (the wrong-sized pulley on the non-Bosch alternator ate it in half),1
84,I was driving down the road when my car started to sputter and shake. With a sickening lurch the car floated to a stop in the middle of a busy road.,1
85,If you ve got a problem with your battery there s a good chance it ll be down to lots of short journeys or a poor electrical connection. Battery faults are the most common cause of breakdown ,1
86,Spark plugs can break or wear out but should not be a problem as long as your car is serviced regularly.,1
87,I drove to a petrol station filled up with fuel left and headed on to the nearby roundabout. At this point the car lost all power a major problem having developed with the transmission.,1
88,I was driving back from the gym when all of a sudden my engine blew out on me,1
89, When my car broke down on the freeway I knew that it would be a while before any sign of help would arrive. I decided to pop open the hood and give the engine a try myself. I figured how difficult could this possibly be? I had read a few do-it-yourself books on auto mechanics and all those books for dummies. ,1
90,One reason for your car engine not firing up is a clogged fuel filter. ,1
91,If the starter motor starts spinning but the engine does not fire then it might be possible that the spark plug is played out. Either its wet or non-functional,1
92,If the battery is fine and still your car does not start chances are that the ignition switch might have developed a fault. Turn the key (not all the way to the ignition) so that the telltale lights on the instrumentation cluster light up). If it is happening then the battery is clean. Turn the lights on and then start the car. If the lights dim when starting then the ignition switch is fine. If not then it might need replacement.,1
93,Bad (scary) was a double blow out at mph on Aston Expressway after some muppet had dropped a spade in the outside lane ,1
94,Couple years age Xantia blew hole in back of engine lost power suspension steering and brakes in outside lane at .,1
95,Just last week attending a new Los Angeles-area Cars & Coffee my upper radiator hose exploded as I pulled in. While the steam escaping was impressive and made for quite an entrance I was stranded thirty miles from home. ,1
96,I had finished some errands in a town next to mine and was on the way back home when I heard a suspicious noise coming from under the hood of my car. Suddenly I started slowing down and the vehicle didn t react to me pressing the gas pedal.,1
97,Belts are the muscles of your car as they make the internal components move. Damaged or broken belts are akin to tearing your hamstring it really hampers your ability to move normally. Unlike muscles belts won t get better with rest. Like a lot of mechanical issues it is much preferred to prevent a broken serpentine belt than fix a broken one especially since a broken belt can cause major engine issues.,1
98,Although you ll still be able to drive with bad brakes as you can imagine it s not recommended. Extremely worn brake pads or rotors can make it nearly impossible to stop which can lead to injury and damage to property. If you hear squealing rattling shaking or have problems while braking take your car into a repair shop immediately.,1
99,If you put the key in your car turn it and hear nothing (or a clicking sound) you may have a problem with your starter. If this happens try to turn on your car s interior lights or headlights as it could be an issue with your battery. If your lights turn on you know your battery is in good shape and it s likely a problem with the starter or relay.,1
100,If your car s temperature gauge shoots up into the red your engine may be at risk for overheating. If this happens turn off the air conditioner and blast your heat. This will help move hot air away from the engine. Once you re home check your radiator to ensure it s full of coolant. If your radiator or engine overheats and breaks down you ll have a hefty repair bill on your hands. Keep an eye on your engine s health.,1
101,After seeinghearing several good reviews on Zoom from friends and relatives I decided to make my first reservation. But it turned out to be a nightmare.,1
102,I booked XUV fromAMMaytoPMMay. My BOOKING ID is JPS6VUSB0. I paid a total ofINR includingas the security deposit. We started to OOTY atam on th May with kids wife and elderly parents. After travellingkilometers the vechicle started showing signs of bad clutch. The clutch pedal will not raise off the floor. The hydraulics to the clutch stopped working. It looked like the master cylinder has gone out. This happenned exactly in front of Gudlupet government bus stand atam. ,1
103,The response from Zoom customer care was not prompt. After making several calls to customer care they registered a complain for the break down and informed us that Mahindra Road Side Assitance (RSA) will pick up the vehicle and tow it for repair. The complain number provided was . Zoom did not offer any alternate vechicle for our trip though I mentioned that I have made hotel reservations in OOTY. Instead they suggested to make our own taxi reservations for the trip. They also said ,1
104,1) The amount paid for the remaining hours would be refunded.,1
105,2) That Mahindra would provide a taxi for one way drop to our destination OOTY out of which firstkm would be free. ,1
106,3) The amount for the taxi would be refund,1
107,Later a Mahindra RSA calls me aroundpm and informs that the towing truck along with a custody person had been arranged and that they would be providing the taxi to our destination OOTY. After some time the rd party taxi operator arranged by Mahindra called me and said that we would have to pay a -way charge for the trip to OOTY and the car would be sent from Mysore which iskm away from Gundlupet. I was not ready for this option since we had to pay forway and moreover we have no car for site seeing in OOTY. The hotel I booked was outside the city and a car is an absolute requirement. So I asked them not to make a taxi reservation.,1
108,Finally the custody person Sameer arrives atpm.He inspected the vechicle and said that this was a hydralic failure and could also happen to the a brand new car and there was no fault of mine. We handed over the vechicle atpm after some documentation. So I was stuck in Gundlupet forhours. I had to make my own transport arrangements which costed me a heavily. When I called the customer care on th May atam they mentioned that INR OOO from my account has been deducted towards vechicle damages. When I asked the reason they did not know why and said they would register a complain and that I would receive a call within an hour. The number given was . They did not mention anything about refunding the remaining amount.,1
109,I am still waiting to hear back from Zoom.,1
110,Here are some general guidelines to follow if your vehicle breaks down on a highway.,1
111,Pull off the road.,1
112,Pull onto the highway shoulder as quickly and safely as possible. Remember to signal and try to remain on level ground. Alternatively if you need to pull onto the left shoulder ensure that you are as far away from moving traffic as possible. ,1
113,If you CANNOT pull off the road turn on your hazard lights. Do not risk injury by attempting to push your car to a safe location. If you are uncertain about your safety and think your vehicle may be struck from behind do not stay in your vehicle. Leave your vehicle only if there is a safer area to move to away from the highway.,1
114,Note your vehicle's location.,1
115,Look for a major exit. Note landmarks such as service stations restaurants shopping centres and business complexes. Do you remember the last exit name or any numbered signs near your location? This will be useful to know when calling for assistance.,1
116,Assess your vehicle's operating problem.,1
117,Did you hear any unusual noises experience any out-of-the-ordinary car responses or note any steam or smoke coming from under the hood?,1
118,If you must get out of your vehicle to assess the situation,1
119,Watch carefully for oncoming traffic especially at night or in bad weather.,1
120,Exit the vehicle from the side away from traffic.,1
121,Never stand behind or directly in front of your vehicle as you risk being struck by drivers who might not see you.,1
122,Alert other motorists by making your vehicle visible.,1
123,Turn on emergency flashers especially at night or in bad weather.,1
124,Raise your vehicle s hood. If you have a bright handkerchief scarf or light jacket tie it to the antenna or door handle or hold it in place by closing it in a window.,1
125,Call - Communicate your situation.,1
126,Once you and your passengers are in a safe location call . They will advise you on what to do. After calling emergency services call a family member or friend and advise them of your situation and location.,1
127,Call for roadside assistance and tell the operator,1
128,If you are a CAA Member your Membership number.,1
129,The phone number where you can be reached.,1
130,Your location.,1
131,A description of your vehicle.,1
132,The nature of your problem.,1
133,Describe any circumstances that may require special towing or transport considerations such as an unusual or rare vehicle large number of passengers infants medical needs or whether your vehicle requires special fuel.,1
134,Advise the road service operator that you have called .,1
135,Know your rights and responsibilities.,1
136,It s your responsibility to understand what services your roadside assistance or insurance policy will cover. ,1
137,If you CHOOSE TO EXIT your vehicle,1
138,When exiting the vehicle stay away from oncoming traffic and exit through the side of the vehicle facing away from traffic.,1
139,Be aware of your surroundings. Carry a flashlight with you if possible especially in nighttime situations.,1
140,If relying on the help of a friendly motorist ask for identification before accepting assistance. Write this information down and leave it with another person or in the vehicle explaining where you are going and when you expect to return.,1
141,If you CHOOSE TO STAY in your vehicle,1
142,Keep the windows and doors locked.,1
143,Do not leave the engine running for extended periods this could put you at risk of carbon monoxide poisoning.,1
144,If you are threatened by a stranger while waiting in your car call . Honk the horn repeatedly and flash the lights to attract the attention of other motorists.,1
145,Download and print CAA's Stranded Driver tips to keep in your glove box and keep family and friends safe by sharing these tips.,1
146,Firstlyget your car off the road and turn on the Hazard lamps. Inform your friends or parents (with the one u r living) .Then call the brand of the vehicle you are driving they provide walk in service wherever you are!You can just try getting help from the vehicles that pass by. You can even try calling the cops.,1
147,Call this number-080. I have read many positive reviews for this rescue team!,1
148,You can even try calling Ola or Uber cab. They provideservice. Go to your place and you can get your vehicle repaired the next day.,1
149,Hope this answer was helpful. If you got further queries please drop a message and let me know in the comments.,1
150,stopped in a parking lot or while driving down the freeway you should never react by panicking. Always stay calm and keep a level head. ,1
151,If you re driving steer the car to the side of the road and bring the vehicle to a complete stop.[1],1
152,If you have roadside safety devices such as flares or reflective devices set these up on the side of the highway so that oncoming traffic will avoid your car.,1
153,Do not attempt to drive the car further after a breakdown. Doing so could further damage the vehicle and put yourself and passengers at risk.,1
154,Call for help if necessary. If your broken-down rental car was involved in an accident or if the car breaks down at night or in an unsafe or unfamiliar area you may need to call for help. ,1
155,Once you re safely out of traffic use your cell phone to callor your insurance company s roadside assistance phone number depending on the severity of the incident.[2],1
156,Conversely if the car breaks down in a safe populated area and has no one is injured you may not need to phone the police. In a safe situation first call your car-rental company and then call a tow truck if necessary.,1
157,Read through your rental agreement. The document that you signed before driving the rental car off the lot should have clauses which describe who will be at fault for various types of damages to the vehicle. ,1
158,If you know how the rental car has broken down check the agreement to see if you will be required to pay for parts and repairs. In general unless you were directly at fault you shouldn t have to pay.,1
159,In general when renting a car plan ahead and always read through the rental agreement before signing. Well-known rental agencies are generally ethical companies but smaller agencies may sneak in clauses which hold you responsible for all damages.,1
160,Contact the rental company and ask for transportation. It s generally the responsibility of the rental company to tow the broken-down rental car and to replace the car so you still have a functional car to drive. ,1
161,However some companies may bicker over this policy.[4] Regardless inform the company immediately explain the incident state where and how the car broke down and ask for a replacement vehicle.,1
162,When you call say something likeI rented a car from your agency two days ago and the vehicle just broke down on the side of Interstate I-70 by mile marker . I d like to have a replacement vehicle; ,1
163,how should I have this car towed and exchange it for another? ,1
164,It may be easier to arrange transportation if your car broke down in the same city as the rental agency s offices. In an instance like this sayMy rental car is broken down at a gas station across town. ,1
165,I can t get the engine to start but if I take a taxi to your office could you set me up with a replacement rental vehicle? ,1
166,The rental agreement will usually specify that you must call the company immediately in the case of a breakdown follow this guidance as failing to do so may put you at risk for significant fees.,1
167,Keep notes and receipts from all repairs performed. The rental car company may ask you to pay for the towing service and repairs to the vehicle this may even be specified in the contract. If so the company should also reimburse you for repair fees when you return the car. ,1
168,To ensure that this happens take notes on what mechanics fixed and keep the receipts from all maintenance done to the vehicle.,1
169,Even if the breakdown is not serious i.e. the air conditioning doesn t work you should still notify the rental company as soon as you note the malfunction.[5] The sooner the company knows about a problem the less likely they ll be to hold you financially responsible.,1
170,What should you do?,1
171,If the car breaks down while you re driving quickly pull over to a safe place on the side of the road as far away from traffic as possible.,1
172,Make yourself visible to other motorists and signal that you re in trouble by lifting your hood and turning on your hazard lights. Stay in your vehicle.,1
173,If you don t have the option of pulling over stay where you are and do not leave your vehicle. Attempting to cross a road or highway is very dangerous and you ll be safer if you stay in the car.,1
174,Immediately call a towing service.,1
175,With roadside assistance,1
176,If your vehicle lets you down we will be there for you. If you are insured with LV= we have put together a short video guide about what to do in the event of a breakdown.,1
177,If possible try to pull over to the hard shoulder or as far left or as away from the road as possible. Switch on your hazard lights and if it's dark or the light is bad keep your side lights on. If you ca not get your vehicle clear of the road only leave you vehicle if you can do so safely.,1
178,If you cannot safely exit the vehicle and decide to stay in it keep your seat belt on at all times. If you can safely leave your vehicle leave by the passenger door and keep well back from the road on a verge or on the other side of the barrier if there is one. Keep a clear view of the oncoming traffic and do not stand in front of your vehicle.,1
179,Make a note of your location and the surrounding area and call ourhour breakdown line onor from your mobile a pay phone or a motorway emergency phone when it is safe to do so. Lines openhours a daydays a week. Calls will be recorded.,1
180,Hi i had given my tata bolt for a general service at adishakti cars bangalore the car was running fine before service but as soon as i pick it up from the service station not evenkm the car stops and does not start the service people tow back my vehicle to the service station then inform me that the oil pump has gone there was no problem before the service but as soon as the service is done this problem arises and now after taking rs for service they expect me to pay rs for the pump,1
181,after questioning about the service they say they have not checked the oil pump so it is not their fault then what is the use of paying rs it is just like paying money and getting my car damaged.,1
182,Roadside assistance is availablehours a day anddays a week. In the event of a breakdown you will be put in contact with the nearest towing company and at no charge to you.,1
183,If you are already a subscriber then you probably have a sticker or pamphlet with a number to call in case of emergency,1
184,[Resolved] Tata Motors nexon diesel engine jerks and sudden pause in acceleration,1
185,Mulashi Maharashtra India,1
186, Harshadm on Mar,1
187,Submit a Complaint,1
188,Hi i am harshad mahajan bought tata nexon xz+ on .03.18,1
189,While driving car doesnt drive seamlessly and there is a huge noticeable pause while accelerating the car.,1
190,It happens so many time while driving and that is life threatening as while overtaking the car suddenly stops the acceleration and there is a pause in speed (During acceleration car jerks and feels like fuel supply is suddenly cut off).,1
191,This is horrible and veey risky. Today i was overtaking at a speed ofand i was in a need to more speed to complete that overtake but suddenly the power supply to engine stopped for a second and i somehow managed to avoid feon collision as the overtake couldnt get completed. ,1
192,I need immediate resolution on this and my demand on this is replacement of the car as its a brand new car and i dont want my car to be repaired in a week.,1
193,I dont want to use repaired new vehicle and i cant risk my life with this car and this problem. ,1
194,This issue i am facing since my first day and not its enough. I need the replacememt at any cost. ,1
195,Second problem with the carsteering noise and very bad steering shocks. On slightly patchy roads and bumps the bump shock comes to the steering and there is thid noise coming from the top of the steering. I am really disappointed with the car.,1
196,Third issue a piller plastic is loose and vobrating like a vibrator while driving. Andnoise is a headache. What the hell is going on? ,1
197,Fourth isse all the inside lights at night are gettin switched off automatically and then turns on inseconds. Amazing engimnering of the car. Shame on you tata motors. I trusted tata motors again and i again got so much of pain using this car.,1
198,I want car replacement at any cost. I will surely raise this issue to social media in all ways of i wont get any resolution immediately. I am serioualy fed up. ,1
199,Its not even a week i bought the brand new car. ,1
200,Request you to please think about our hard earned money. Will be spending so much on the car and its emi and if wont get good car and satisfaction then whats the use? I trusted tata motors so i hope you will listen to my problem and frustration and give me a expected solution. ,1
201,I really streached myself to by this car but i am totally not satisfied and heart borken.,1
202,Dear Sir I would like to inform you that I have purchased a car INDIGO ECS from Tata Dealer HKBK MOTOR PVT .LTD on date st Dec2012 with Extendedyears warranty financed by MAGMA FINANCE .and In DecemberTATA MOTOR DEALER HKBK dealer have gone without giving any information and TATA MOTOR not providing any other nearest service point from TATA MOTORS side in the RENUKOOT- Sonebhadra district nearby area . I have made all three free service on time according to the date given on coupan by your Dealer HKBK MOTOR PVT LTD. RENUKOOT and fourth service is due On th September my car breakdown in Anapra area of Sonebhdra U.P and by shifting arrangement done by me it was shifted in Tata Commercial Waidhan VindhyaNagar Road Dist Singrauli M.P on same day (Sub-dealer of Tata Commercial Jabalpur ) And our car is under warranty as it has completed onlymonth only and KM as total warranty isMonth (Extended warranty ) also Service coupon for th free service is also valid and submitted along with the car . and Car was kept by Tata commercial from th September and not repaired till now under warranty and asking money for repair . Also I have made complaint in TATA customer -care team for the same on date th September14 andSeptemberwith complaint no -[protected] and -[protected] when the Tata Commercial Waidhan asked for moneyand refuse to give the warranty with commitment that you have not purchased the car from my point by sales team and senior sales people Mr. Mahendra Singh done major misbehave with me told the service people that through out the car from Works shop campus as we have too much load. I request to you asked the Tata Motors to repair the carreplace the car and provide the ( amount against the mental physical harassment and economical loss insult and image harassment -Rs12 Lacs ) the car as earliest as possible under warranty and strong action should be taken against the above people (Mr. Mahendra Singh-Sales Department of Tata Commercial Waidhan-Sub Dealer of TATA COMMERCIAL JABALPUR -Dealer of TATA MOTORS ) from TATA MOTORS side for the miss behave with me so that they cannot repeat the same with any customer and down the image of Tata Motors . ,1
203,The detail of car and address is as below . NAMERABINDRA KR. PANDEY ADD TTS-I186 NTPC COLONY RIHAND NAGAR BIJPUR SONEBHADRA U.P -231223 MOB [protected] VEHICLE RC NO UP64SFINANCER MAGMA FINCORP RENUKOOT INSURED BYUNITED INDIA INSURANCE COMPANY RENUKOOT ,1
204,I request to Tata Motorsto provide the service as earliest as possible without any further delay and kindly provide and declare the service point in Sonebhadra District or in Waidhan so that we can make service on time and get the break down assistance and escape from the rude people and miss behave . Ask to tata motors to do the needful (reapir replace the car and provide the Rslacks for cover the losses as earliest as possible and save our long lasting relationship and away from legal formalities and action Thanks and Regards Rabindra Kumar Pandey [protected],1
205,For me it is not at all a safest car.days New car having engine problem!!!,1
206,Everyday it was giving different problem and withinmins of driving engine get stopped and displaying TEMP alert in dashboard as well as producing burn smell with smoke from engine.,1
207,1. Getting break issue (Not working properly) informed to service center people at the time of giving car for (1st servicing nd service rd service also).,1
208,Service centre people saying that it will be the same for all the cars. I hope we are not using the bullock carts to stop the vehicle easily?,1
209,2. Engine oil is ejecting drop by drop and...,1
210,New buyers please check in this issue with the sales. Now i am waiting for my service team to get some parts from some other state i guess i do not know why. ,1
211,Also i am not aware if my warranty is going to cover this. ,1
212,Hope ?? my car engine oil leak will be permanently rectified and i hope it will be safe to drive again....,1
213,Dear sir i have purchased tata nexon xz+ diesal in janfrom mirzapur ok motors. ,1
214,After one month i felt the engine noise at low rpm purticularly when ac is on. ,1
215,I went to service center but they could not satisfied my concern. ,1
216,They asked me to drop the car fo two days but still have the same problem. ,1
217,Twice last year this time and today a while ago we experienced engine seizure on our tata indica vista quatrajet.,1
218,When we minutely examined this time it revealed that it was due to incursion of rain water dripping on the air filter from driver s side wiper (Base of) water spray nozzle.,1
219,The position of the water spray nozzle appears to be a design defect. Last year we could not identify this. We kept gessing as to how the water incursion had taken place? We were fortunate to identify the same this time....,1
220,Still at the time of servicing the sound was minimized but again after some it start. ,1
221,Kindly suggest me the way to get it rectify....,1
222,We have purchased tata winger ambulance from ramjash dharnia trucks nh -89 near rto office bikaner road nagaur (Raj) in the first week of may . It has done hardlykm till now. ,1
223,Yesterday while coming back from jodhpur with a postoperative case it breakdown near buch kalan of jodhpur dist. At aboutpm.,1
224,We approached the concerned agency for help & accept the assurance we could not get anything and the vehicle was on road overnight.,1
225,It is really a matter of concern when jodhpur was justkm away from the site. How a new vehicle can break down so early?,1
226,You are requested to look into the matter at least priority to be given to ambulance if it goes for a breakdown at the roadside.,1
227,Thanks & regards Ram1611 on Jul Submit a Complaint,1
228,My self betha s r c murthy and i have bought tata tigor xt diesel car from tata motors rjy with reg num ap05 eqon[protected]. From the date of purchase i have facing trouble with ac it was not getting chill air frequently.,1
229,For that issue i have intimated to kakinada sales executive (Who have sold me the car) and also visited kakinada service centertotimes and for every manual service i use to tell the same problem and every time they use to clean the ac filter only but problem was not resolved ,1
230,They told me that we can t do anything else for this problem and with the guidance of kkd service executive i have approached rajahmundry service center. ,1
231,They checked ac gas and it is low condition and they filled ac gas. But still chilling not remains sane and after some distance travelled. ,1
232,They told me that we can t do anything else for this problem and with the guidance of kkd service executive i have approached rajahmundry ,1
233,As a loyal customer of tata i purchase tata tiago xz diesel chassis no from surat gujaratth oct. ,1
234,Reg nogjrc,1
235,Invoice t-01217-18,1
236,I face major problem on aboutkm & .25 year o[censored]sage over head rocor set (Hla) failure suddenly. Which is abnormal case as per general opinion.,1
237,It takeweeks to fixed problem as per not available l of material received car on[protected] pay bill ofinr with in warranty period. (Invoice pramukh tataipraur[protected],1
238,Then after running of morekm over head hla rocker set & main sharf failure again. Car suddenly block. This event take mine another -4 week of car. This time it cost meinr (Invoice pramukh tataipraur[protected]) date[protected],1
239,Note battery is fail and replacement process under way still waiting for replacement ,1
240,Now today[protected] its shutdown again at aroundkm plus whats the problem is not rectify yet. ,1
241,Now after the background of this much problem still i belive its the good product to drive but not easy to maintain.,1
242,Mine demand is,1
243,1) replace whole system as its on warranty period ,1
244,2) i can not trust this vehicle anymore its unsafe to drive on highway as its anytime shutdown ,1
245,3) need compensation for metal harassment i am facing due to faulty product,1
246,4) mine businesses depend on commuting its also effect by this failure. From lastmonths ,1
247,5) why i dont publish whole event on public platform to educate the people they dont buy this vehicle?,1
248,6) why i dont use legal action?,1
249,Notelocal workshop person are very helpful they do their level best to rectify and solved this problem. But now problem is out of their control ,1
250,Revert back in positive way and as early as possible. If you need supportive documents let me know i will provide you.service center. ,1
251,They checked ac gas and it is low condition and they filled ac gas. ,1
252,But still chilling not remains sane and after some distance travelled. ,1
253,Every time my visit to rjy service center they are checking with a temperature gauge and saying we will follow up with the problem but still they is no response from any of them. ,1
254,So finally i have bought a faulty vehicle by paying lakhs of money who will be the responsible for this...???,1
255,It s been a year completed and odo meter turned toapprox but problem remains same ,1
256,If sales are only your priority but not service why should you guys forced to take the tata vehicles.,1
257,I purchased this car on novembermy car has completedkm.,1
258,From the date when i bought this car to today i faced too many problems on hilly area and sometimes on plain roads. The car suddenly stops sometimes on hilly area ,1
259,i noticed this problem more than three times. I have complained to costumer care number provided to us. But they do not take any action and they give another costumer number and waste our time. ,1
260,It irritates so much. So please take any action so we can satisfy of our purchase.,1
261,Car numberch01bp9002,1
262,It's nearlyyearsmonths since i bought tata tiago and it has the tendency of breaking down after the travelling certain kilometres. ,1
263,I complaint at jkr motors kangra hp and they said there's a problem with the fuel pump and it needs to be replaced but they do not have the part because of shortage. ,1
264,It's been nearlyyears but they kept saying the same thing. ,1
265,Now my warranty afteryears is over and i had to pay for the part which i got replaced at sandhu motors pathankot punjab. ,1
266,This is all company's fault to issue these cars with faulty parts. Look into the matter or we have a group ofpersons with same problem who are now willing to file a case against the company,1
267,Thank you.,1
268,The incident happen on .06.2019 atpm when on the centre of the road my tata tiago car is suddenly stop (Breakdown) ,1
269,i try my best to start but not.,1
270,My family is in the car my good luck the car is just stop due to hand break otherwise some thing happen with my family. ,1
271,After that i suddenly call at toll free number (24 x7 helpline) and my call was logged vide number ,1
272,Tata Motors tata tiago stop on hills [Resolved],1
273, Ajay Gurdal on Jun,1
274,During my Chitkul trip I faced problem with my Tata Tiago xz petrol. ,1
275,Engine of car switch off automatical and refuse to start. ,1
276,Same problem was happened with all Tiago models in Chitkul. Some one Tata tiago informed me that switch of[censored]r vehicle open Ur car bonet and fuel tank cap and trying to start after minutest this trick worked. ,1
277,He told me that when Tiago engine got heat then fuel tank stop supplying fuel to engine.,1
