,text,label
49,Swollen battery case A vehicle being used in extreme weather conditions can lead to the battery case looking bloated and larger than normal The car battery features a lot of chemicals and excessive heat or cold weather does have an effect on this component of your car A swollen battery case might not cause car starting problems at the get go but over time this will affect your vehicle s functioning ,4
50,Put the car in reverse it should not grind. (not a major issue)     ,4
51,They took Rs - from me(Rs  as cash and Rs - for my old car) and given me receipt of Rs - only. ,4
52,I have purchased tata tiago xm in april  (Up20-be9575) which has completed  km only.,4
53,What kind of inspection do you perform on your used cars?     ,4
54,Even at first servicing at concorde motors (India) ltd pune on .09.2018 vide their sr no.559 under item  of customer request mention of low average (10-12 kmlitre) has been clearly written,4
55,Now since jan  i was having a problem of back wheel getting jammed if i do not drive the car for  to  days. ,4
56,What if me and my family who were sitting in the same tata tiago xm at the same time of the incident got hit or got injured then who is supposed to be responsible for that? Am i?? No!!! ,4
57,check if the brakes are functioning properly and you can actually stop the vehicle depending on the pressure you apply.          ,4
58,Multiple issues can cause the steering wheel to shake while driving. If it happens right after starting your car and beginning to drive wheel bearings or damaged suspension components are often the source. If it happens at higher speeds it s typically a tirewheel balance issue. Regardless having a professional mechanic inspect the vehicle at your location is the best way to correctly diagnose and resolve this issue.,4
59,I do not know how was my previous complain resolved without providing a solution and justifying the poor mileage of less than  kmlt which the vehicle gives against big claims of high mileage kmlt in town driving....,4
60,Do you have a clean Carfax?  ,4
61,(Hr26dl7799) bearing chassis number mat601445fpc14236 in july .,4
62,The ac is not working and stop working automatically after few minutes you switch on the ac. This issue is intermediate and occurrence percentage very high in day when outside temperature is hot.,4
63,Do the turn signals and cruise control work?    ,4
64,What happens when your car battery does not function properly?,4
65,1. Initially i was shown a car before registration with chassis no. But i was given with a different car of chassis no which was not shown to me before registration which indicates the vehicle has been changed. ,4
66,discount on the gifts that is all I know that I am not very technical writer not understand what is going on in space ok going on for the last one was ok I think this number you are calling from Azure registered number and I do not get the call back again,4
67,There is some odd fluid smell in your garage Cause - Probably some fluid leak somewhere Check the floor under the car ,4
68,While many flats and blowouts are due to external forces they can also be attributed to factory defects in the tire itself. Some tread wear is normal over time but excessive tire wear early on is not. Additionally if your tires are wearing out unevenly or you feel a vibration through your steering wheel your suspension is probably in need of alignment.,4
69,I have purchased nexon diesel car on st feb18.,4
70,Another common source of complaints for modern cars come from problems in their extensive electrical systems. Electrical gremlins can infect any system. Few are more annoying than the speakers failing because we all like to rock out. Sometimes the connections for the speakers wiggle off preventing the speakers from working. ,4
71,Also i am suffering due to inconvenience for non-availability of transport in my home.,4
72,This is mohit karamchandani i have purchased my harrier on th of march . Its only been a month and this is what happening with my car. ,4
73,What is the Engine Capicity  ,4
74,Do all the windows and locks work?   ,4
75,Now the service centre is saying it will take another  days for engine to come. ,4
76,Due to this problem i am not able to pay my emi to the bankers and a lot monetary trouble is being faced by me. ,4
77,How about a gas cap?  ,4
78,Tracking of vehicle from time of booking available    ,4
79,The problem Air conditioner not working ,4
80,Please help replace asap under warranty either i will file court cash against tata.,4
81,I live in agra and i have purchased my harrier from ashok auto sales ltd. its only been a month and many problems are occuring. ,4
82,3- ac not working properly,4
83,Does the vehicle leak any fluids such as oil antifreeze or any other essential fluid?       ,4
84,First I thought this to be some sort of technical glitch but then it happened occasionally. On a later juncture I went to Jabalpur. The jerks were continues and after  KMS the vehicle was on the verge of shutting down,4
85,1. Missing and Missfire,4
86,Since the day of purchase i have encountered numerous problems in the car and since then it has been in the company service for -8 times in span of this  months.,4
87,It's normal and a safety feature.,4
88,3. Dealer says they could not fit alloy wheel rim bands and even if they somehow fit it will get removed soon.,4
89,Kindly do the needful.,4
90,manually inspect the coildamper for any oil leaks to know their condition.      ,4
91,On a car with McPherson type suspension check if the shocks are not completely wedged into the body(sort of depends on the vehicle type)            ,4
92,While most tires become flat after striking an object or being punctured it s possible for simple wear and tear to be the main source. Extend your tire's lifespan by keeping them properly rotated as recommended by your vehicle manufacturer. Generally rotating tires every  miles (or when you change your engine oil) is the best advice.,4
93,Complaint no -[protected],4
94,Lift up the pad or carpet in the trunk and check for rust.     ,4
95,How many Cylinder ,4
96,Tyres should have even wear throughout if not then might have the issue with the camber adjustment. ,4
97,How about the tread on tires and wear on brakes?    ,4
98,2. Low PickUp,4
99,Company did gave any solution till now ,4
100,I am struggling with this and really not happy with this. ,4
101,Malfunctioning Sensors,4
102,This car is defected. I want you guys to take any action against it otherwise it will make a bad impression of tata product to me. ,4
103,Rotten smell under the hood As batteries contain a range of chemicals a faulty one could be leaking some gas which smells like rotten eggs This can happen due to a chemical leak or overcharging or with the freezing of a battery due to cold weather and is another tell-tale sign that the component must be replaced Sulphuric acid could also leak and this chemical could damage other parts of your vehicle hence it is recommended to call the professionals when dealing with a corrosive material like acid ,4
104,I just wondered by hearing this and i am in opinion of tata nano vehicles could be run at the maximum of  km and there after there is no life guarantee for the vehicle.,4
105,when i check the rim of the tyre also got damage (Even on the ,4
106,Once it had a break down and the service center guys (Hyson motors thrissur) took it and told us that it is a throttler issue and they fixed it. ,4
107,This handy troubleshoot ensures you don t face car problems that may arise from a poorly functioning battery Here are some signs that could arise if your car battery is not working properly ,4
108,1- heavy vibrations just after start,4
109,Arya motor has replaced timing belt kit and vehicle delivered to me. After,4
110,Belts have a look at the serpentine belt the one which connects the compressor to the engine and alternator check for dry rot there.            ,4
111,After driving around i have noticed the front both sided wear is defective. ,4
112,I am complaining about my tata Tiago car xz diesel I inform you that after km check engine light (open injector circuit) issue come and it's not resolved after three time service by tata workshop(tata tero workshop South Delhi) .,4
113,check the battery ,4
114,Engine oil leaking...,4
115,I am following them from last  days but no result.,4
116,i have paid rs.  for extention of warranty of  km. But till date i ca not get the warranty card and the engine of the car ,4
117,3. Poor Fuel Economy,4
118,I had bought my tata zest xt in . ,4
119,I have been asked to pay RS.  for parts and RS.  as a labour charge including GST.,4
120,Waiting for your prompt response!!,4
121,Check for any burnt smell (usually unlikely but give it a shot)     ,4
122,These tiny tears allow transmission fluid to escape causing a leak. If the leak is bad enough to lower the overall fluid levels your transmission will lose efficiency and may eventually fail whether from overheating or internal pressure loss. Leaks can also come from cracks in the transmission pan that collects excess fluid. When that happens you will probably see a big red puddle under your vehicle.,4
123,Dealer service advisor opened hood in front of me. We have noticed lot of,4
124,Recognise it It may not be obvious when driving that your car s tyres are unevenly worn but worn tyres can be dangerous due to their reduced grip on the road A quick check will tell you if your tyres are worn unevenly The easiest way is to jack up your car and inspect each tyre individually noting whether there are any bald spots on the inside or outside of the tyre or whether there are any dips and dents in the tyre tread ,4
125,so i want that the solution now.,4
126,12. Slipping Automatic Transmission,4
127,The below are the problems that i am faced with the brand new vehicle.,4
128,Now this is to bring in your notice that i was travelling to local market mayur vihar phase-3 new delhi on  march  around  am while travelling on the road suddenly front left side tyre got burst and ,4
129,2. A Sputtering Engine,4
130,my name is Suresh  my sister is there any issue with your vehicle this sum two weeks back and now there is a lot of noise coming in from the am sorry to hear that since how long are you having this problem it's ok ok call the dealership but there was no response I request you can you please sir restate your problem,4
131,I am highly disappointed due to this major fault in tata tiago zx car! ,4
132,But practically actual it's consumption is  to  kml ,4
133,Visited the tata serviceworkshop  days after the purchase with the following solution,4
134,In any environment.,4
135,6. Brakes Squeaking or Grinding,4
136,How can Tata say Nexon is a safest car.,4
137,The worst experience with my tata nexon car mh-12paz0903 my car engine was broke down smoke was coming at bombay central kept in tata's concord motors worli for days reconfirmed that they have replaced engine,4
138,First and foremost pop the bonnet look underside of the bonnet for any repair work check if the rubber seal around the bonnet is intact if you spot any abnormalities even in the paint it means the car has had a frontal collision.        ,4
139,Immediately after a week or so i have started experiencing sudden jerks while driving. ,4
140,bought my TATA Tigor from Tata dealer Concorde motors Mohan Cooperative Delhi. ,4
141,I am totally disheartened by the product quality and after sales service of tata tiago. It would be great if you could provide me assistance to resolve this issue and take the car out of service center.,4
142,Your car's emission system includes everything it needs to run efficiently while minimizing pollution. However it also includes some sensitive equipment prone to problems. O2 sensors tell your car how much oxygen to put in the fuel mixture. Faulty O2 sensors will result in your car running less efficiently.,4
143,Where do you Source your used cars?   ,4
144,Hows the condition of glass it may not have cracks but are there chips that will become cracks?,4
145,l request you to that please resolve my car problem early.,4
146,Your car's transmission is basically a gearbox that converts the power generated by the engine into rotational force (torque) the wheels can use. Unfortunately it's also one of the most frequent sources of complaints. ,4
147,Every time service dealer either updates the software or clears the logs. Issue remains same. ,4
148,check service records Insist on having look at service records look if any parts have been changed. check if the timing belt or chain has been replaced.             ,4
149,The battery is possibly the most important component of your car Sure the engine brakes steering and gearbox might help the car run and function but without a battery your vehicle would just sit idle on the driveway ,4
150,1. When car is move to reverse gear the steering gets tighten.,4
151,When the engine is running efficiently it burns fuel at a rate that helps improve fuel economy. However several fuel system parts like fuel filters air filters mass air flow sensors and O2 sensors will eventually get dirty or wear out.,4
152,I bought Tata ZEST petrol version .5 year back at  km my clutch plate is burn and ,4
153,How bad car the company make which engine fails in  kms. ,4
154,answer nexon is a super vehicle and ours is first complaint chasis number mat627265klc11943 hope we will get a good reply also expect a call from tata motors as we did not get any call from tata from the beginning,4
155,There is a huge inconsistency while accelerating in secon,4
156,hello hello Tata Motors call centre,4
157,A warning or check engine light is the most common issue for US car truck and SUV owners. These lights illuminate when the vehicle s ECU (engine control unit) detects an error code triggered by a sensor. Since there are more than  possible warning code having a professional mechanic complete a warning light inspection is the best way to determine the source and make the right repairs.,4
158,To check the clutch put the car in second or third while standing still and release the clutch the vehicle should nudge and shut off if you have issues with the clutch plate or the assembly then your car will keep on moving instead of stopping        ,4
159,5. Flat Tires,4
160,Hi i had given my tata bolt for a general service at adishakti cars bangalore the car was running fine before service ,4
161,I have problem in my tiago xz jearking in   and  gear and coming petrol smell in the car regularly. I complained regarding jearking when i purchased car before  months ago but still no solutions also that time i complained to replace my car but service center gave me assure about that issue has been resolved but he was just wasting my time and money,4
162,2. I am having repeated issues with my car since i bought and had visited almost seven times in last two months for service. ,4
163,I think buying Tata product is my mistake all my friends had warned me before buying Tata car but I did not listen to them.,4
164,If it has not already will the car pass safety and emissions?     ,4
165,The truck jam on road in running time.,4
166,It's simple and it takes less than  seconds... click the button below to get started and find out how much your vehicle is worth!,4
167,Even my child who was sitting on the front seat and got hit in the left window.,4
168,If mileage is very poor that is what will be. ,4
169,3. Android auto restarting automatically after every few minutes ,4
170,8. Jerk in clutch ,4
171,However it got there water mixing with transmission fluid is bad news. Even a very small amount of water can lead to transmission failure. This is because water directly damages the components of the transmission system wearing away glue and rusting metal.,4
172,And i m gettng a mileage of  -  kmpl!!!  without ac..,4
173,2. At night in my car there is producing too much fogg.,4
174,Currently covered k km.,4
175,Our service provider ms urs car mysore ,4
176,1. Steering lock issue-visited three times,4
177,Please Contact me [protected] urgently. within  hour Or i will put on all the issue on internet (Facebook Twitter) about your TATA Motors Product and your service.,4
178,and they will not replace the tyre.,4
179,Whether environment is clear but the fogg problem is not solved.,4
180,Not sure how they will be able to compete with the international brands.,4
181,Can I order a used car? ,4
182,I think Tata motors should seriously look into it.,4
183,this happened when we slow down the vehicle as the manual mode functioned we escaped service center people came and checked and they had only one ,4
184,Can I have an Independent inspection performed?    ,4
185,While it still takes an errant rock or some other heavy catalyst many car windshields are rolling off the assembly line with stress defects that make them more vulnerable to damage. Small ones may seem like a cosmetic problem but any cracks can potentially compromise the structural integrity of your vehicle.,4
186,Clogged Filter,4
187,l am worrying about my money and time because my problem of car not resolve by tata workshop.,4
188,Sir i have purchased tata tiago xta model  amt last year.. But now i m very regreat to say that the car is not working properly break fail two time and break oil totally dry n filled it two time. ,4
189,Can tata manufacture engine without number & use old engine plate!!! ,4
190,I had never faced such a situation in any of my previous car brands like maruti or honda. ,4
191,Electrical Problems Speakers,4
192,What i believe which is causing this problem is the computer algorithm for auto fuel injection. You should hire better engineers.,4
193,Does the vehicle pull to one side or the other when you accelerate? Find a large empty parking lot. At  Kms per hour or so let go of the steering wheel; does the vehicle pull to one side or the other?                   ,4
194,I brought tiago xzo petrol in june but after taking it to ghat road and normal road it is not taking pick up as most of other car taking take...,4
195,d gear in tata nexon. Also shifting from second gear to thurd is really difficult. ,4
196,Hyson motors service team has asked us to take the car after service without resolving the issue. Which is not acceptable for us.,4
197,Many transmissions have filters to strain out these particulates but they can themselves become clogged over time. ,4
198,4. Dead Battery,4
199,I have purchased tata nexon xz+ diesel from kamal and company bajaj nagar jaipur in jan-19. I'm th mar  i took my car for first service and reported following issue ,4
200,Is the catalytic converter and exhaust system intact?    ,4
201,Liquids can also leak into the transmission such as the case with water dripping from the radiator or the whole unit getting soaked through from serious flooding. ,4
202,Some new rattle inside the car Cause - You have hit a humppothole large enough to shake some parts loose Solution - Locate the sound source Buy some sound deadening adhesive (If you are a miser you can go for a chewing gum for small applications) Apply it to places yourself only if you can put back the parts you pull out ,4
203,Below are the complaints which logged so far. ,4
204,Can someone explain this!!! ,4
205,Have a look at the interiors especially under the carpet for any rust if so then the underside has a leak through which rain water can seep in.            ,4
206,And so dealer has given us those rim bands kept in the bootdicky.,4
207,What if I do not like the vehicle that I have a deposit for or I have purchased another vehicle?        ,4
208,Do all of the lights wipers and stereo work?,4
209,CEAT LIMITED saying that there Tyre warranty for  lakh Km. Then why my Tyre damage on  Km. ,4
210,One of the most dangerous problems a car can have brakes naturally wear down over time. That's why it's so important to keep up with their maintenance; the trick is to catch the problem long before true failure. Certain factory defects can make this difficult however as affected brake pads and rotors wear down much more quickly than expected.,4
211,It's a fact of life Your car will need fresh oil to stay functioning. However if you are finding it's needing changes and top-ups more frequently than it should there might be a problem. Early signs you need to check your oil include a minor dip in performance and the ever-dreaded oil light on your dashboard. When your car is in a particularly dire need of an oil change you may even start to see corrosion in its engine. Another oil-related complaint is the clogged oil filter. You will probably see this problem if you have waited too long to change the oil. While modern cars come with systems that are equipped with filter bypasses Its a good rule of thumb to change the filter whenever you change the oil.,4
212,So many times we need to go to service center and raise a complain for that but they did not any help.,4
213,Tata Motors   tata zest brake hub & drum rusted,4
214,I had recently bought tata nexon xza+ on august th . I am having lot of difficulties and challenges in my car.,4
215,Need to raise a complaint for tata zest car as car is not working even after the services from service center itself.,4
216,It very wrong & i am complaint in service center also but no results is coming they are check full to full tank on highway for  km ,4
217,The dealer was unable to diagonize the fault throughout the day on .03.2019 and today on .03.2019 called me and told that there is complaint in ecm board which will cost around rs. .00 ,4
218,Transmission fluid can also get dirty over time as it picks up particulates which include everything from flaked off bits of metal to everyday grime. ,4
219,and again after  week again same problem is repeated the took my car to showroom at baramati automotive,4
220,Whether a burnt out bulb or a poor connection if your headlights brake lights or turn signals are out you have got a safety issue on your hands. While the bulbs themselves are lasting longer than ever corrosion and poor wiring is still a major concern.,4
221,At the time of delivery i noticed that the ac was not working. When i contacted the service manager of the above centre he said to bring the car to the service centre on sunday i. E. .02.2019 for thorough check-up. ,4
222,From last one i am complaining you for above subject line but i am not getting any concern from you and from your Goa auto industries.,4
223,The problem Uneven tyre wear ,4
224,Really there's is problem in tata petrol fule pump... Taigo is it giving pick o road as their may be problem in fuel pump as it short. For fuel... I have reviewed all complaint on consumer forum about tata toiago is of fuel pump... Rectify the issue as early a possible......,4
225,Worn Brake Pads,4
226,I have purchased tvs wego in march  for my daughter when i have the vehicle for first service i noticed vehicle is pulling one side. ,4
227,The first experience of the drive was seemingly smooth and comfortable. After a period of  weeks the car started giving jerks in middle of driving,4
228,thank you thank you sir,4
229,2. Mirrors are done black with some local poor quality paper.,4
230,Tata Motors   quality of the product [Resolved],4
231,Check the alternator Again using the multimeter follow this link for a detailed guide on how to check it I am pointing it out here since a new alternator is cheap but the labor cost is massive        ,4
232,The fully functioning battery is known to prevent car starting problems but there are other issues that do take place if your battery is not working appropriately and needs to be checked repaired or changed ,4
233,Squeals while braking Cause - Brake pads are faded or there is a lot of brake dust on the discsdrums ,4
234,ignition system components as recommended by your manufacturer.,4
235,how many keys and remotes are included with the car?     ,4
236,I have been facing issues with the non-linear acceleration of the car every time when it is in reverse mode and also at times during it is moving forward in -3 gear (Auto mode). ,4
237,But after this we continue check -5 times its showing -22 kml but actual is  to  kml ,4
238,I already mention both the above issue at the time of st serviceing but my problem is not solved.,4
239,What are the interior whether leather fittings    ,4
240,Yo are kindly request to resolved the issue as soon as possible.,4
241,How can I get a quote for my damaged car instantly?,4
242,Engine also choke some times while shifting gears from nd to rd position. Rear doors safety rubber guards are also in broken condition. ,4
243,The radiator is also in damage condition. ,4
244,But this part is not available at their center they asked me to place order for it and told me that it took near about one month to reach,4
245,Now the music system is failed and when i go to show room for repair the show room takes  to  days to repair it and that time i have no car to use.in  rs. ,4
246,2. Rust in engine and wheel - two times visited,4
247,Warnings lights on the dashboard flash This has to be the biggest sign that there is something wrong with your battery Almost every car now features a warning light which flashes on the dashboard if there is an internal problem with the battery or any electrical unit Of course this does not always mean that the battery is about to die as faulty wiring or a loose connection can also be the reason for the lights to flash ,4
248,I bought tata tiago nov.2016 but currently fuel pump of the car is not working properly it will cost around  rs.,4
249,The problem Noisy brakes ,4
250,Is there any way to get rid of these..,4
251,Falling Gas Mileage,4
252,Please consider this sudden break down under warranty and do the needful,4
253,The alternator is the part on your vehicle that keeps all electrical systems running once the car starts. It s also responsible for supplying a charge to your battery to keep it in peak condition. When an alternator breaks it will eventually cause the battery to wear out prematurely and other starting issues. Check your recommended service intervals and replace the alternator before it breaks to avoid this hassle.,4
254,Reading on .10.2018 when tank was top filled again km,4
255,The vehicle is no being cooled properly by ac after a lot of harassment and miss commitment to me from the problem still unresolved as on date and thereby i am facing cancellation of my booking from my clients. ,4
256,My tata tiago is still standing at tata service center b-123 sagar motors sector  noida - .,4
257,Always get new tyres installed after purchasing the car never trust old tyres (my personal opinion).         ,4
258,After that i visited to the showroom at auto industries goa pvt. Ltd at nuvem but i had not got any response from there unethical behavior from the team they are saying we are selling the vehicle and defect of vehicle we are not bothered. ,4
259,Check for any rough sensation on the foot while breaking (might be issue with master cylinder)        ,4
260,The starter motor is responsible for cranking your engine over which begins the starting process. When this component fails it s usually because the electrical solenoid has been damaged the starter motor breaks or another electrical fault occurs   like a starter relay for example. While a starter can be replaced before it breaks it s difficult to predict when this will happen. It s best to have a car-starting inspection to determine the problem before assuming it's the starter.,4
261, baramati pune again the technician in showroom has filled the gas after  days again same problem repeated again i have shown the problem to bafna motors latur-maharashtra they also took  hrs to do the work on.,4
262,Radiator Leaks ,4
263,My complain when addressed was not resolved as they can not do anything with the mechanism as it is all computerised.,4
264,I really want you guys to fixs this problem off. This is what tata is making its image to their customers?. ,4
265,What is the speed ,4
266,What if I am not satisfied with condition of the vehicle you locate?     ,4
267,It is an incoming vehicle mean?  ,4
268,Overheating of the engine Cause - Low coolant level coolant leakage or a faulty thermostat (Device that controls the flow of coolant from the radiator to the engine),4
269,Have a look at the disc ROTOR if it's rusted then the car has been standing still for a long time look at any rough edges or damages to the rotor if so you need to change the pad together on both side will be sort of expensive.        ,4
270,1) initially when it the vehicle was purchased it was releasing high vibrations while shutting down the engine ,4
271,Steering alignment check if the steering is aligned properly by doing a test drive( also notice the free play of the steering          ,4
272,Check for any possible oil leaks on the engine itself if present this means that one of the oil seals have given way usually cheap to repair.            ,4
273,in attached photo mileage observed .7 but actual mileage observe is .5kmltr in without ac. ,4
274,Plane road pics attached herewith fyr).,4
275,Nexon is and will be my last car from tata. You need to work hard on the quality of your products.,4
276,Same ,4
277,2- vehicle takes few seconds to pick up power changing gear,4
278,1. Roof top wrapped with glossy black is in pieces and looks very bad.,4
279,When I get the same problem and feel with the Second-hand Car.,4
280,1. Warning Lights,4
281,I doubt there were no mechanical check happened on the car like performance testing of fuel pumps map sensors or even the spark plugs to resolve this issue. ,4
282,left rear side door is scratching the body. ,4
283,nd i tried to explain them all the problems and insisted to go through a full inspection of the car on th january  and they took the car for inspection... ,4
284,5. Hollow roof causing tin like noise in rains which is very irritating ,4
285,Again i visted for this and it was resolved but again bluetooth issue not working,4
286,I had just given the car for service on march th  and had paid rs ,4
287,I am your one of the reputed customer and so far i have purchased three vehicles from your dealers.,4
288,watch out for any squeaking sound or burning smell from the brakes.(can be fixed easily)        ,4
289,i have been told that engine has been replaced by new one & only old engine number plate is put today we reached at sholapur at  am reverse gear is not getting in action ultimately we had to push it neutral ,4
290,Uneven Tire Wear,4
291,How about a cigarette lighter cup holder and interior? Are they complete and clean?       ,4
292,During k (Feb-18) service there was a noise from engine side and for this,4
293,Problem is not solved yet.,4
294,My last two refill  top ups has resulted in average of  to km  litre only,4
295,I have purchased my car from ashok auto sales ltd. My contact no. Is [protected] car model is (Xt),4
296,That similar kind of noise started again from engine. ,4
297,Being a loyal customer i have faced this great issue in which any big incident could take place so with the great repo of the tata company ,4
298,Then i visited again after one month that they had sent me to their service center  v. N naik road fatorda margao. Service center have sent me to ceat limited but ceat limited is saying that the defect is in your vehicle manufacture ,4
299,It leads to major fire accident.,4
300,The steering wheel is vibrating Cause - Unbalanced wheel probably due to some rough road action In worst cases it's a faulty steering rack ,4
301,Whom so ever it may concern ,4
302,Evaporative Leaks,4
303,And now it has  km its audio and information system is failed,4
304,They hold car for -10 days and more than  days but again the car condition was same.,4
305,Custmer care services is very disgusting called so many times but did not get any response from them.,4
306,i have in facing the problem firstly due to shortage of engine oil. The matter was intimated to workshop of pascos and the oil was toped up with the confirmation that the problem not occurred again. But i am sorry to say the problem has not resolved. ,4
307,I purchased new tiago car on th of january  in which i found on inspecting the car that it has rusting in many parts of the car. ,4
308,elegant positive after  hours to confirm,4
309,Finally are there any dealer documentary fees or other dealer specific fees that I should know about before I begin my negotiation?           ,4
310,I request you take strictly action. ,4
311, Reddy.rvbgmail.com on Aug  ,4
312,Earlier time itself i was feeling trouble on the acceleration.. ,4
313,We would like to bring to their kind notice that nd day of the vehicle purchase itself the moisture content was seen and only after  days we had installed cut out. Before buying a tata car they promise a good after sales service. But this is what we get.,4
314,The touchscreen display isnt working even when i was closing my car these types of little problems are coming which is absolutly not a goos sign for a new branded car and it gives me the feeling of consumer disatisfaction. ,4
315,The problem Problems starting the engine ,4
316,Excessive Oil Consumption,4
317,Start the car put it into first and move note if you are having any issues in getting off the line.        ,4
318,The cause may be a defect or mistreatment   hot summers or that one time you may have accidentally left a light on for a day (or five)   dead batteries are a frequent cause of panic among car owners. While repairs can be as simple as getting a jump from a neighbor most batteries need to be replaced every three to six years.,4
319,Check if the power steering is working it should not be hard.,4
320,Regular oil changes replacing your engine air filter and changing your spark plugs will all make sure your car gets the most miles per gallon. ,4
321,But it is giving problem from  year. ,4
322,3- there was  gm less gas in the ac.150gm gas filled but still not cooling well.,4
323,Service centre check-up on jan th service centre did a thorough check-up and confirmed that the vehicle has no problem.,4
324,The music system is not working except .7. ,4
325,Open the hood with the engine running and listen for knocks ticks or hisses.       ,4
326,1- heavy vibrations is because of  cylinder engine,4
327,What is the milage ,4
328,Total -times include first and second service I took my car a lot of time in the service centre which is not in the record. ,4
329,But we have been facing this issue in i have escalated this issue during our first service and they have not taken any action saying there are no error codes when they scanned. ,4
